"gID","number","vh","team","clock","action","text","vscore","hscore","url","timestamp"
"1747773",82,"H","TOL","67:29","FOUL","Foul on Clark, Marcy.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",83,"V","BGSU","68:02","SHOT","Shot by BGSU Washington, Chelsee, out left.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",84,"H","TOL","68:30","SUB","Toledo substitution: Demboski, Abby for Garcia, Ariana.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",85,"V","BGSU","68:30","SUB","BGSU substitution: Dolfuss, Hannah for Cox, Katie.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",86,"V","BGSU","69:03","SUB","BGSU substitution: Allen, Sarah for White, Kennedy.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",87,"V","BGSU","69:50","FOUL","Foul on Shea, Audrey.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",88,"H","TOL","70:26","SHOT","Shot by Toledo Cassel, Ashton, out left.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",89,"V","BGSU","71:08","OFFSIDE","Offside against Bowling Green.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",90,"V","BGSU","72:38","SUB","BGSU substitution: Cox, Katie for Ortman, Makenzie.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",91,"V","BGSU","74:21","FOUL","Foul on Tveit, Kristin.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",92,"H","TOL","75:15","FOUL","Foul on Demboski, Abby.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",93,"H","TOL","76:00","SUB","Toledo substitution: Lewis, Sophia for Stonehouse, Brooke.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",94,"V","BGSU","76:00","SUB","BGSU substitution: Cox, Nikki for Spotts, Lynsey.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",95,"V","BGSU","76:00","SUB","BGSU substitution: White, Kennedy for Kovar, Lena.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",96,"V","BGSU","76:25","CORNER","Corner kick [76:25].",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",97,"V","BGSU","76:35","GOAL","GOAL by BGSU Cox, Nikki.",2,1,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",98,"H","TOL","78:01","SUB","Toledo substitution: Lueck, Betsy for Bufe, Sheridan.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",99,"V","BGSU","78:29","SUB","BGSU substitution: Dijsselhof, Jasmijn for Barnes, Sophia.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",100,"V","BGSU","82:12","SUB","BGSU substitution: Ortman, Makenzie for Allen, Sarah.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",101,"H","TOL","82:41","FOUL","Foul on Cahalan, Claire.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",102,"V","BGSU","83:08","GOAL","GOAL by BGSU White, Kennedy Assist by Kovar, Lena.",3,1,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",103,"V","BGSU","83:08","SUB","BGSU substitution: Kovar, Lena for Dolfuss, Hannah.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",104,"H","TOL","84:18","FOUL","Foul on Currie, Stephanie.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",105,"H","TOL","86:42","FOUL","Foul on Topolewski, Rachelle.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",106,"H","TOL","88:05","SUB","Toledo substitution: Bufe, Sheridan for Bauer, Lexa.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747773",107,"H","TOL","88:05","SUB","Toledo substitution: Young, Olivia for Clark, Marcy.",NA,NA,"http://bgsufalcons.com.s3.amazonaws.com/stats/wsoc/2019/20191031090004-UT1298999.xml",NA
"1747779",0,"H","MIA","00:00","GOALIE","Vaccari, Izzie at goalie for Miami (OH)",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",1,"V","BSU","00:00","GOALIE","Stuteville, Tristin at goalie for Ball St.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",2,"H","MIA","03:13","SHOT","Shot by MIAMI Gray, Kennedy, bottom left, saved by Stuteville, Tristin.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",3,"H","MIA","03:28","SHOT","Shot by MIAMI Gill, Elle.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",4,"H","MIA","03:40","SHOT","Shot by MIAMI Spinell, Soph.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",5,"H","MIA","03:50","CORNER","Corner kick [03:50].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",6,"H","MIA","04:00","FOUL","Foul on Gray, Kennedy.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",7,"V","BSU","04:21","SHOT","Shot by BSU Johnson, Kerrigan, out top left.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",8,"V","BSU","08:21","SHOT","Shot by BSU Mason, Tatiana, out top.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",9,"V","BSU","09:34","CORNER","Corner kick [09:34].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",10,"V","BSU","12:37","SHOT","Shot by BSU Potts, Nicky.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",11,"V","BSU","12:55","SHOT","Shot by BSU Mason, Tatiana, out left.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",12,"V","BSU","15:01","SHOT","Shot by BSU Kambol, Sam, out top left.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",13,"V","BSU","23:18","SHOT","Shot by BSU Mason, Tatiana, out left.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",14,"V","BSU","23:45","SUB","BSU substitution: Diceman, Melissa for Cook, Peighton.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",15,"V","BSU","23:45","SUB","BSU substitution: Como, Claudia for Elvbo, Julia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",16,"V","BSU","24:47","FOUL","Foul on Como, Claudia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",17,"H","MIA","25:03","SHOT","Shot by MIAMI Gill, Elle, bottom center, saved by Stuteville, Tristin.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",18,"H","MIA","26:17","FOUL","Foul on King, Jordan.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",19,"H","MIA","27:43","SHOT","Shot by MIAMI King, Jordan.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",20,"V","BSU","29:25","SUB","BSU substitution: Hawkins-Dabney, Tatiana for Mason, Tatiana.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",21,"V","BSU","30:16","SHOT","Shot by BSU Hawkins-Dabney, Tatiana, out top right.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",22,"H","MIA","30:48","SUB","MIAMI substitution: Casmere, Abby for Gill, Elle.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",23,"V","BSU","30:48","SUB","BSU substitution: Musick, Sam for Kambol, Sam.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",24,"H","MIA","31:52","GOAL","GOAL by MIAMI DeMarco, Kristina Assist by Spinell, Soph and Kerr, Keara.",0,1,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",25,"V","BSU","32:07","GOAL","GOAL by BSU Potts, Nicky Assist by Como, Claudia and Hawkins-Dabney, Tatiana.",1,1,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",26,"H","MIA","33:50","FOUL","Foul on Casmere, Abby.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",27,"H","MIA","34:55","SHOT","Shot by MIAMI Spinell, Soph.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",28,"H","MIA","35:03","CORNER","Corner kick [35:03].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",29,"V","BSU","35:43","SUB","BSU substitution: Rabanales, Andrea for Kean, Shelby.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",30,"V","BSU","35:43","SUB","BSU substitution: Alsop, Grace for Potts, Nicky.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",31,"V","BSU","37:38","SUB","BSU substitution: Philibin, Lizzie for Diceman, Melissa.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",32,"V","BSU","40:51","SHOT","Shot by BSU Como, Claudia, out top.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",33,"V","BSU","41:09","SUB","BSU substitution: Torres, Tiffany for Hawkins-Dabney, Tatiana.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",34,"H","MIA","41:28","FOUL","Foul on Winnett, Olivia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",35,"H","MIA","42:16","FOUL","Foul on King, Jordan.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",36,"V","BSU","42:38","SHOT","Shot by BSU Simmons, Emily, bottom center, saved by Vaccari, Izzie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",39,"V","BSU","45:00","FOR","FOR BSU: , #00 Stuteville, Tristin, #31 Mason, Tatiana, #6 Simmons, Emily, #10 Johnson, Kerrigan, #23 Kambol, Sam, #14 Corcoran, Sammi, #9 Como, Claudia, #15 Dombrowski, Jenna , #24 Seying, Kyrie, #28 Alsop, Grace, #20 Rabanales, Andrea.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",40,"H","MIA","45:00","FOR","FOR MIAMI: , #1 Vaccari, Izzie, #6 Sexton, Emily, #10 Gray, Kennedy, #11 Gill, Elle, #17 Spinell, Soph, #18 Winnett, Olivia, #21 King, Jordan, #22 Fleck, Reagan, #25 DeMarco, Kristina, #26 Kerr, Keara, #27 Balconi, Riley.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",41,"H","MIA","45:00","SUB","MIAMI substitution: Gill, Elle for Casmere, Abby.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",42,"V","BSU","45:00","SUB","BSU substitution: Mason, Tatiana for Rabanales, Andrea.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",43,"V","BSU","45:00","SUB","BSU substitution: Kambol, Sam for Philibin, Lizzie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",44,"V","BSU","45:00","SUB","BSU substitution: Dombrowski, Jenna  for Musick, Sam.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",45,"V","BSU","45:00","SUB","BSU substitution: Rabanales, Andrea for Torres, Tiffany.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",46,"H","MIA","49:24","CORNER","Corner kick [49:24].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",47,"H","MIA","49:56","FOUL","Foul on Winnett, Olivia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",48,"V","BSU","55:37","SUB","BSU substitution: Cook, Peighton for Dombrowski, Jenna .",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",49,"V","BSU","56:03","SUB","BSU substitution: Elvbo, Julia for Rabanales, Andrea.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",50,"H","MIA","59:42","CORNER","Corner kick [59:42].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",51,"H","MIA","60:41","SUB","MIAMI substitution: Casmere, Abby for Gill, Elle.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",52,"V","BSU","60:41","SUB","BSU substitution: Potts, Nicky for Como, Claudia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",53,"V","BSU","63:01","FOUL","Foul on Elvbo, Julia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",54,"H","MIA","63:32","CORNER","Corner kick [63:32].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",55,"H","MIA","64:00","CORNER","Corner kick [64:00].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",56,"H","MIA","64:24","SHOT","Shot by MIAMI Balconi, Riley.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",57,"H","MIA","64:32","SHOT","Shot by MIAMI DeMarco, Kristina, out right.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",58,"V","BSU","65:12","SUB","BSU substitution: Hawkins-Dabney, Tatiana for Mason, Tatiana.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",59,"V","BSU","65:12","SUB","BSU substitution: Musick, Sam for Kambol, Sam.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",60,"V","BSU","68:15","FOUL","Foul on Cook, Peighton.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",61,"V","BSU","70:11","SHOT","Shot by BSU Musick, Sam.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",62,"H","MIA","71:31","SUB","MIAMI substitution: Gill, Elle for Casmere, Abby.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",63,"V","BSU","72:35","SUB","BSU substitution: Kean, Shelby for Johnson, Kerrigan.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",64,"V","BSU","72:35","SUB","BSU substitution: Como, Claudia for Elvbo, Julia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",65,"V","BSU","73:58","FOUL","Foul on Cook, Peighton.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",66,"V","BSU","74:34","FOUL","Foul on Musick, Sam.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",67,"V","BSU","75:10","SHOT","Shot by BSU Cook, Peighton, out left.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",68,"V","BSU","76:04","SHOT","Shot by BSU Potts, Nicky, out top.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",69,"V","BSU","76:35","SUB","BSU substitution: Kambol, Sam for Hawkins-Dabney, Tatiana.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",70,"V","BSU","76:35","SUB","BSU substitution: Mason, Tatiana for Musick, Sam.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",71,"H","MIA","77:01","FOUL","Foul on Winnett, Olivia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",72,"H","MIA","79:22","SHOT","Shot by MIAMI Winnett, Olivia, out right.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",73,"H","MIA","79:37","CORNER","Corner kick [79:37].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",74,"H","MIA","79:53","FOUL","Foul on Fleck, Reagan.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",75,"V","BSU","81:39","SUB","BSU substitution: Hawkins-Dabney, Tatiana for Kean, Shelby.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",76,"H","MIA","83:04","SHOT","Shot by MIAMI Kerr, Keara, bottom center, saved by Stuteville, Tristin.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",77,"V","BSU","84:13","SHOT","Shot by BSU Mason, Tatiana, out top.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",78,"V","BSU","87:54","SHOT","Shot by BSU Kambol, Sam, out right.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",79,"V","BSU","88:56","SHOT","Shot by BSU Corcoran, Sammi, out top.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",80,"V","BSU","89:30","SUB","BSU substitution: Kean, Shelby for Mason, Tatiana.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",83,"V","BSU","90:00","FOR","FOR BSU: , #00 Stuteville, Tristin, #23 Kambol, Sam, #6 Simmons, Emily, #7 Musick, Sam, #4 Kean, Shelby, #14 Corcoran, Sammi, #29 Potts, Nicky, #12 Cook, Peighton, #24 Seying, Kyrie, #28 Alsop, Grace, #17 Elvbo, Julia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
"1747779",84,"H","MIA","90:00","FOR","FOR MIAMI: , #1 Vaccari, Izzie, #6 Sexton, Emily, #10 Gray, Kennedy, #11 Gill, Elle, #17 Spinell, Soph, #18 Winnett, Olivia, #21 King, Jordan, #22 Fleck, Reagan, #25 DeMarco, Kristina, #26 Kerr, Keara, #27 Balconi, Riley.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20191031042824-MIA1031.XML",NA
